idAdress;No voie;Type de voie;Voie;idCommune
14094;81;RUE;DE LAIGNE;2069
14095;33;RUE;BOB WOLLEK;2066
14096;10;RUE;GUILLAUME APOLLINAIRE;2066
14097;4;RUE;DU GREFFIER;2066
14098;1;RUE;SAINT BERTRAND;2066
14099;8;IMP;D AQUITAINE;2068
14100;42;RUE;PIERRE BELON;2066
14101;54;RUE;DULCIE SEPTEMBER;2069
14102;43;RUE;DE RICHEBOURG;2066
14103;6;PAS;DE LA CHESNAIE;2068
14104;66;RUE;GUILLAUME APOLLINAIRE;2066
14105;48;AV;DU GENERAL DE GAULLE;2066
14106;5;PL;DES COMTES DU MAINE;2066
14107;92;QUAI;AMIRAL LALANDE;2066
14108;5;RUE;LE VERRIER;2069
14109;124;RUE;CHANZY;2066
14110;10;RUE;SAINT PAVIN DE LA CITE;2066
14111;2;RUE;DE L ORMEAU;2066
14112;18;BD;WINSTON CHURCHILL;2069
14113;283;AV;FELIX GENESLAY;2069
14114;25;RUE;DU TERTRE SAINT LAURENT;2066
14115;17;RUE;DE FLORE;2066
14116;23;RUE;SAINT PAVIN DES CHAMPS;2066
14117;32;RUE;MARCEL PROUST;2066
14118;29;RUE;DES SABLES D'OR;2069
14119;11;RUE;DE TORCE;2069
14120;22;RUE;MARCEL PROUST;2066
14121;79;RUE;DU LEVANT;2066
14122;2;ALL;COUPERIN;2069
14123;164;RUE;DES MAILLETS;2066
14124;77;AV;LOUIS CORDELET;2066
14125;58;RUE;DU PRE;2066
14126;166;RUE;DES MAILLETS;2066
14127;42;RUE;DE SAINT AUBIN;2066
14128;160;AV;BOLLEE;2066
14129;237;AV;RUBILLARD;2066
14130;40;RUE;BOB WOLLEK;2066
14131;8;AV;BOLLEE;2066
14132;91;RUE;DU BOURG BELE;2066
14133;5;RUE;DU CORNET;2066
14134;38;RUE;GALILEE;2069
14135;25;RUE;WAGRAM;2066
14136;65;RUE;DU PORT A L ABBESSE;2066
14137;140;RUE;DES MAILLETS;2066
14138;17;RUE;DU BOURG BELE;2066
14139;21;RUE;DE LA PRESCHE;2066
14140;13;RUE;LIONEL ROYER;2066
14141;49;BD;DE LA BUTTE;2071
14142;4;RUE;DES HALLES;2072
14143;11;CITE;DU DAUPHIN;2073
14144;6;RUE;DE L UNION;2074
14145;2;IMP;DAGOREAU;2074
14146;31;RES;JEANNE D ARC;2075
14147;2;;LA ROSELIERE;2075
14148;12;RUE;ML DE LATTRE DE TASSIGNY;2076
14149;1;AV;CHARLES DE GAULLE;2076
14150;44;RUE;PASTEUR;2077
14151;10;RUE;HENRI 4;2078
14152;3;RUE;DE LA GARE;2079
14153;48;RUE;DU MANS;2076
14154;16;RUE;NATIONALE;2080
14155;20;RUE;DENFERT ROCHEREAU;2081
14156;1388;RTE;D ALENCON;2082
14157;10;RUE;CHATELAINE;2083
14158;11;AV;DU 8 MAI 1945;2081
14159;34;RUE;D HUISNE;2081
14160;41;RUE;DU BERCAIL;2084
14161;35;RUE;VAUGELAS;2085
14162;6;BD;DE LA ROCHE DU ROI;2085
14163;5587;;IMM LE SIKKIM;2086
14164;5661;;IMM LES GENTIANES;2086
14165;647;RTE;NATIONALE 6;2087
14166;5669;;IMM ARCELLE 1;2088
14167;5307;;PRES DE L AUMONE;2089
14168;6018;;BALCONS DE VAL THO CHAL 6;2088
14169;14;PL;CARNOT;2085
14170;5048;;EPIERRE;2090
14171;72;RTE;DE L ARLANDAZ;2091
14172;5215;;TIGNY;2092
14173;5168;;IMM LE GRAND PIC;2093
14174;5245;RES;CROIX DU SUD;2094
14175;15;RUE;JACQUES PORRAZ;2091
14176;3;RUE;DU VILLARD;2095
14177;198;RUE;DES VIGNES;2096
14178;5819;RES;L'AQUILA;2097
14179;5638;;IMM LE CREUX DE L OURS;2098
14180;83;RUE;MACORNET;2099
14181;164;AV;GEORGES CLEMENCEAU;2099
14182;5306;;IMM LA TROIKA;2100
14183;5251;;IMM LA COMBE FOLLE;2101
14184;31;RUE;GEORGES 1ER;2085
14185;76;RUE;DU PETIT ARRONDAZ;2102
14186;5326;RES;LES FLOCONS D'ARGENT;2103
14187;54;FG;RECLUS;2099
14188;5579;;PRARANGER;2088
14189;401;RUE;COSTA DE BEAUREGARD;2099
14190;7;BD;DES COTES;2085
14191;5629;RES;MONT VALLON;2098
14192;8;RUE;LOUIS DE SAVOIE;2085
14193;97;RUE;DE COTE ROUSSE;2099
14194;6463;RES;PLAN DEVIN ARC 1600;2104
14195;124;AV;DE ST SIMOND;2085
14196;6339;;IMM LES BELLES CHALLES;2104
14197;3;;VIA AQUAE;2105
14198;25;RUE;SAINT MARTIN;2106
14199;43;BD;MAL DE TASSIGNY;2085
14200;961;CHE;DES MONTS DESSUS;2107
14201;5176;RES;REINE DES PRES;2108
14202;92;RUE;ST FRANCOIS DE SALES;2099
14203;5628;RES;LA LICORNE IV;2086
14204;5734;;IMM L AGATE;2086
14205;367;RUE;DU JARDIN ALPIN;2109
14206;12;RUE;DE LA CHAUDANNE;2085
14207;33;PL;MONGE;2099
14208;456;AV;DU COVET;2099
14209;9088;;IMM LE CHANTELOUP;2106
14210;6125;;FERMES DU CHANT L'OISEAU;2098
14211;10;RUE;PAUL YVAN LAGARDE;2091
14212;275;AV;DE LA BOISSE;2099
14213;5744;RES;ANDROMEDE;2086
14214;20;AV;DES DUCS DE SAVOIE;2099
14215;6600;;IMM AIGUILLE GRIVE 2;2104
14216;5313;RES;LE CARIBOU I;2094
14217;5596;RES;ROCHE CHATEAU;2092
14218;5584;;IMM LE JANNU;2086
14219;288;QUAI;DE LA RIZE;2099
14220;179;RUE;CHANOINE HENRI FEJOZ;2107
14221;2382;RTE;DES BAUGES;2110
14222;35;RUE;MICHAUD;2099
14223;30;AV;DE MARLIOZ;2085
14224;5120;RES;LES CROCUS;2097
14225;8;RUE;DE L AVENIR;2085
14226;7;RUE;DES AULNES;2095
14227;3700;RTE;DE LA NUAZ;2111
14228;188;RUE;DU MONT BLANC;2112
14229;22;RUE;DE GENEVE;2085
14230;5041;;LES VERNEYS;2092
14231;260;RTE;DE L AEROPORT;2113
14232;5315;;IMM LES AVRIERES;2086
14233;25;ALL;DU CHAMP DU BOIS;2114
14234;5597;;IMM LE FRANCE;2086
14235;1028;RTE;DE L ENVERS;2115
14236;250;RES;STE ANNE;2116
14237;5;RUE;SAINTE THERESE;2107
14238;5228;RES;LES BALCONS DU SOLEIL MONG;2093
14239;5051;;IMM LA GENETTE;2098
14240;5197;;IMM HOME CLUB;2101
14241;5329;RES;LES LUMIERES DE NEIGE II;2094
14242;3;PL;DES THERMES;2085
14243;133;RUE;DE PLANTRET;2109
14244;5738;;IMM LES CIMES;2108
14245;155;RUE;CROIX D OR;2099
14246;232;RUE;FRANCOIS DESCOTES;2099
14247;294;AV;DE LA GRANDE CASSE;2117
14248;8651;;IMM LA LAUZIERE DESSUS;2118
14249;5182;;IMM LE PORTILLO;2097
14250;10;BD;GAMBETTA;2099
14251;120;GAL;DE CHARTREUSE;2119
14252;5681;;IMM LES ASTERS;2088
14253;5422;;PIERRE FOURCHUE;2120
14254;9;BD;DE LA ROCHE DU ROI;2085
14255;5588;;IMM LES ECRINS;2086
14256;5;RUE;DE LA LIBERATION;2121
14257;11;;PARC DE LA MANDALLAZ;2122
14258;14;ALL;DES FOURNAIS;2123
14259;1407;RTE;DE MONTMIN;2124
14260;20;RUE;DE LA PAIX;2125
14261;3507;RTE;DU COL DE MERDASSIER;2126
14262;13;;GRANDE RUE D ALERY;2127
14263;7030;RTE;DU CHINAILLON;2128
14264;56;RUE;DES FRAMBOISIERS;2129
14265;68;RUE;DES PAQUERETTES;2127
14266;14;RUE;DES EDELWEISS;2125
14267;18;VTE;VIEILLE ROUTE DES PENSIERE;2130
14268;3;ALL;GEORGE SAND;2127
14269;106;CHE;DE LA CORDICE;2131
14270;1;RUE;ARISTIDE BRIAND;2125
14271;8;RUE;DES COTTAGES;2132
14272;51;RUE;DU VAL VERT;2123
14273;49;AV;DE GENEVE;2125
14274;44;CHE;DE L'ANDRAN;2126
14275;11;BD;DE LA ROCADE;2125
14276;1;CHE;DU JOULY;2133
14277;6;FG;DES ANNONCIADES;2125
14278;2;AV;DU GIFFRE;2132
14279;1;ALL;FREDERIC BACK;2127
14280;27;PL;GAMBETTA;2124
14281;131;CHE;NEUF;2134
14282;7;PROM;GEORGES MELIES;2127
14283;27;RUE;CARNOT;2125
14284;143;IMP;DES VIGNES;2135
14285;13;RUE;DE SOUS CASSAN;2132
14286;26;CHE;DES FINS NORD;2125
14287;12;RUE;DES TREILLES;2136
14288;18;RUE;DE LA PAIX;2121
14289;6;RUE;DE LA CULAZ;2123
14290;4;IMP;DES CIMES;2136
14291;41;AV;DE LOVERCHY;2125
14292;4;RUE;DES PASSERELLES;2127
14293;11;IMP;DES BOULEAUX;2137
14294;88;AV;DE LA PLAINE;2125
14295;29;RUE;LOUIS CHAUMONTEL;2125
14296;2;RUE;DE LA PAIX;2125
14297;7;RUE;DU PONT ROMAIN;2133
14298;18;RUE;DU BOIS GENTIL;2123
14299;26;AV;DE CHAMBERY;2125
14300;32;RUE;DU DOCTEUR COQUAND;2132
14301;2;RUE;DE LA LIBERATION;2125
14302;104;CHE;DE LA CHAPELLE (MORNEX);2138
14303;5;RUE;DES ALPES;2132
14304;107;RTE;D ANNEMASSE;2139
14305;26;RUE;DE VALLARD;2121
14306;22;PL;DE L HOTEL DE VILLE;2136
14307;17;RTE;DE LIVRON;2137
14308;36;RUE;DU SALEVE;2132
14309;16;CHEM;DU MAQUIS;2125
14310;20;AV;DE LA REPUBLIQUE;2127
14311;10;RUE;DU BUET;2140
14312;2600;RTE;DE BELLEVUE;2141
14313;91;RTE;DE LA CAPIEU;2126
14314;122;RTE;DES ALLUAZ;2142
14315;1;RUE;DES ASTERS;2127
14316;11;CHE;DES CHAPELAINES;2133
14317;1;ALL;DES CEDRES;2127
14318;13;AV;DES HARMONIES;2127
14319;14;RTE;DES LOGIS FLEURIS;2123
14320;3;RUE;DES ASTERS;2127
14321;3;RTE;DE FRANGY;2127
14322;56;PAS;DU GENEVOIS;2124
14323;9;ALL;DES CHENES;2137
14324;243;RUE;DES GENEVRIERS;2143
14325;7;RUE;DU QUART D AMONT;2127
14326;90;RTE;DE LA CAPIEU;2126
14327;35;RTE;DU BOUCHET;2136
14328;31;RUE;DE COQUELOUP;2140
14329;105;IMP;DES MESANGES;2144
14330;21;AV;PASTEUR;2132
14331;2;RTE;DES VIGNES;2145
14332;9;AV;BERTHOLLET;2125
14333;433;RTE;DU COL DES ARAVIS;2146
14334;42;CHE;DU CHATEAU;2141
14335;35;AV;DE LA GARE;2132
14336;8;AV;DES CONTAMINES;2145
14337;15;AV;DU THIOU;2125
14338;40;RTE;DE COTFA;2127
14339;3;RUE;DE L HERMITAGE;2147
14340;5;RUE;JOSEPH BEARD;2136
14341;2851;RTE;DU COL DE MERDASSIER;2126
14342;10;ALL;LA MARJOLAINE;2133
14343;37;RUE;DU VAL VERT;2123
14344;4;AV;D ALERY;2125
14345;22;CHE;DU VIEUX MURIER;2138
14346;9;CHE;DES FINS SUD;2125
14347;;;LA CREUSE NORD;2131
14348;1;RUE;DE NARVIK;2125
14349;2;RUE;DU PARC;2127
14350;145;RTE;DE CUVAT;2148
14351;90;AV;DE LA PLAINE;2125
14352;145;ALL;DU CLOS FLEURY;2139
14353;6;AV;DES ROMAINS;2125
14354;1;FG;SAINTE CLAIRE;2125
14355;486;RTE;DE LA CAILLE;2149
14356;250;AV;D AIX LES BAINS;2123
14357;64;RUE;VICTOR HUGO;2124
14358;76;IMP;DES NEIGES;2128
14359;21;IMP;DES FONTAINES;2150
14360;1;RUE;DES VOIRONS;2132
14361;15;CHE;DE CERTOUX;2145
14362;8;ALL;DES CEDRES;2145
14363;13;RUE;DES ASTERS;2127
14364;2;RPE;DU CHATEAU;2125
14365;542;ALL;DE LA PLAGE;2151
14366;4;RUE;DE LA LIBERTE;2127
14367;40;RUE;DES POMMARIES;2133
14368;12;AV;DE CHAMBERY;2125
14369;57;RTE;DE CHEVALINE;2131
14370;5;CLOS;DU CEDRE BLEU;2132
14371;133;CHEM;DES LAURIERS ROSES;2152
14372;16;CHE;DE L AUNAIE;2123
14373;4;RUE;JEAN-LOUIS GRIVAZ;2125
14374;2;AV;DE BROGNY;2125
14375;138;RTE;DE LA CAPIEU;2126
14376;4;AV;DE GENEVE;2125
14377;3551;RTE;DU COL DE MERDASSIER;2126
14378;190;CHE;DU LAC;2126
14379;22;RUE;DE MOELLESULAZ;2121
14380;23;COTE;PERRIERE;2125
14381;8;RUE;SAINTE CLAIRE;2125
14382;3;ALL;DES COLIBRIS;2140
14383;19;RTE;DE LIVRON;2137
14384;81;RTE;DU PERIMETRE;2125
14385;90;RTE;DU LEMAN;2153
14386;4;RUE;LOUIS CHAUMONTEL;2125
14387;2;RUE;DES NOISETIERS;2127
14388;6;RUE;DE LA LOUVATIERE;2127
14389;5;AV;DES HARMONIES;2127
14390;9;CHE;DE LA CROIX ROUGE;2123
14391;36;AV;DE LA MAVERIA;2133
14392;21;AV;DES ROMAINS;2125
14393;301;RUE;DES GENEVRIERS;2143
14394;96;RUE;CARNOT;2124
14395;8;RUE;CHRISTIAN JOLY;2145
14396;32;AV;DE LA GARE;2132
14397;8;CHE;DES HUCHES;2137
14398;1149;RTE;DU CHEF LIEU;2154
14399;171;RUE;VICTOR HUGO;2124
14400;381;RTE;DE TALLOIRES;2131
14401;9;RUE;JULES VERNE;2132
14402;2;ALL;DES NOISETIERS;2137
14403;7;RUE;FELIX PETIT;2125
14404;1160;RTE;DE LA COTE;2155
14405;532;RTE;DE GERMAGNY;2155
14406;40;RUE;DU DOCTEUR COQUAND;2132
14407;8;RUE;DU LIEUTENANT YVAN GENOT;2121
14408;1;ALL;DU CHATEAU DE LIVRON;2137
14409;23;RUE;DES GLIERES;2132
14410;808;RTE;DE RAMPONNET;2156
14411;20;CHE;DU CRY;2157
14412;116;RUE;DE L AUTOMNE;2158
14413;70;RTE;DU PLAN DE MEURET;2159
14414;176;RUE;GRILLET;2160
14415;2;RUE;DE LA PRAIRIE;2161
14416;396;RTE;DE SALLANCHES;2162
14417;2308;AV;DES VALLEES;2163
14418;51;RTE;DE LA FRASSE;2164
14419;40;CHE;DES PIERRIERS;2165
14420;895;RTE;DE CHATEAUBLANC;2166
14421;950;AV;DU MONT D ARBOIS;2167
14422;448;AV;DU MONT PACCARD;2167
14423;100;RUE;DU CLOS DE LA CORRUAZ;2157
14424;58;DSC;DES PERIADES;2157
14425;131;PROM;MARIE PARADIS;2157
14426;166;AV;DE COURMAYEUR;2157
14427;29;RTE;DE CUSIN;2168
14428;13;RTE;DES MOULINS;2169
14429;75;CHE;DU CLUB;2169
14430;220;CHE;DE PIERRE PLATE;2167
14431;3;RUE;DU BOUCHET;2170
14432;399;AV;DES THEZIERES;2171
14433;55;IMP;DES EDELWEISS;2168
14434;13;CHE;DE CARRY;2172
14435;369;AV;CHARLES DE GAULLE;2160
14436;147;RTE;DE SALLANCHES;2162
14437;37;RTE;DU TELEPHERIQUE;2173
14438;247;AV;DE COURMAYEUR;2157
14439;51;CHE;DE LA POTTAZ;2160
14440;500;RTE;DE BIONNAY;2167
14441;256;RUE;ADHEMAR FABRI;2160
14442;1880;RTE;DES CHAVANNES;2172
14443;657;RTE;DE THUET;2174
14444;65;IMP;DES EDELWEISS;2168
14445;377;RTE;DU MEDONNET;2162
14446;424;AV;DES GDES PLATIERES;2175
14447;894;RTE;DE CHEVALY;2171
14448;16;AV;DE LA SARDAGNE;2176
14449;297;RTE;EDMOND DE ROTHSCHILD;2173
14450;187;PROM;MARIE PARADIS;2157
14451;411;RTE;DE CLUSES;2177
14452;71;IMP;DES MERISES;2178
14453;254;RTE;DE RAFORT;2159
14454;276;RTE;DE COTTERET;2166
14455;64;RUE;AMBROISE MARTIN;2173
14456;658;;PLATEAU DES SAIX;2179
14457;110;ALL;CARDUCCI;2174
14458;14;PL;DU CRETET;2176
14459;49;PL;EDMOND DESAILLOUD;2157
14460;8;RUE;EMILE FAVRE;2176
14461;55;RUE;DE L HOPITAL;2168
14462;41;ALL;GONTARD;2167
14463;213;RTE;DES BIOLLES;2180
14464;359;RTE;DES PETTOREAUX;2173
14465;5012;;FLAINE;2169
14466;522;RUE;DE LA POINTE DE LA LANCHE;2176
14467;109;RUE;DU PDT CARNOT;2160
14468;247;RUE;EMMA LANCHE;2168
14469;182;CHE;DE LA JACQUERIE;2181
14470;23;CHE;DE L ESSERT;2182
14471;472;RUE;DU GEN DE GAULLE;2168
14472;5620;;FLAINE;2169
14473;244;HAM;DE LA CLAIRIERE;2175
14474;185;ALL;DE LA THIOLLYRE;2158
14475;155;RTE;DES BRASSES;2158
14476;58;RTE;DE LA MOLLAZ;2167
14477;15;RUE;PERRINE;2160
14478;231;RTE;DE LA GLIAT;2159
14479;;;LES HOUCHES;2183
14480;113;RUE;DE L HOPITAL;2168
14481;5467;;LES ESSERTS;2177
14482;74;RUE;DES REVEES;2174
14483;82;PL;EDMOND DESAILLOUD;2157
14484;31;PL;EDMOND DESAILLOUD;2157
14485;389;RUE;DU CRET DU MIDI;2173
14486;475;ART;ANCIENNE RTE IMPERIALE;2168
14487;661;AV;DU DOCTEUR JACQUES ARNAUD;2184
14488;927;RTE;DES GORGES DU BRONZE;2174
14489;1027;RTE;DU MONT FAVY;2169
14490;146;RUE;BELLEVUE;2168
14491;999;AV;DE MIAGE;2167
14492;26;PL;EDMOND DESAILLOUD;2157
14493;5137;;HONORAZ;2177
14494;610;AV;DU MONT D ARBOIS;2167
14495;10;PL;DU CRETET;2176
14496;1247;RTE;COUTTET CHAMPION;2157
14497;90;DSC;DES PERIADES;2157
14498;42;AV;DE LA GARE;2167
14499;198;RUE;BELLEVUE;2168
14500;670;RTE;DU CRET;2173
14501;149;;RESIDENCES DU MOLE;2185
14502;200;RTE;DE ROCHE PALLUD;2186
14503;276;RTE;DES GRANGETTES;2169
14504;225;ALL;DU CHATEAU;2183
14505;108;AV;MICHEL CROZ;2157
14506;6;AV;DE LA PLAINE;2178
14507;1207;RTE;DU ROSAY;2168
14508;1757;RTE;DE LA FRASSE;2164
14509;169;CHE;SOUS LA GRAND;2157
14510;889;RUE;DE LA PLAINE;2187
14511;1141;RTE;DE MONTROC;2157
14512;437;RTE;DES HOTTES;2188
14513;127;RUE;DES RANES;2168
14514;972;RTE;DE CHEVALY;2171
14515;715;RTE;DU VAL D ARLY;2159
14516;43;RES;MONT BLANC;2189
14517;30;CHE;DU GRINGER;2174
14518;154;RUE;DU VIEUX VILLAGE;2172
14519;1756;RTE;DE FREBOUGE D EN HAUT;2190
14520;390;RUE;CHARLET STRATON;2157
14521;147;ALL;VERTE;2173
14522;734;AV;DU DOCTEUR JACQUES ARNAUD;2184
14523;254;ART;ANCIENNE RTE IMPERIALE;2168
14524;173;RUE;LA MOLLARD;2157
14525;45;IMP;GANGA;2175
14526;692;RTE;DU BETTEX;2167
14527;104;IMP;DE L HUILERIE;2158
14528;10;CHE;DU CLOS DU SAVOY;2157
14529;336;RTE;DU PALAIS DES SPORTS;2173
14530;370;CHE;DES PLAGNES;2165
14531;101;FG;ST BERNARD;2160
14532;745;RTE;DU JAILLET;2173
14533;655;AV;GEORGES CLEMENCEAU;2176
14534;80;IMP;DU TILBURY;2169
14535;360;ALL;DES POIRIERS;2163
14536;199;CHE;VERNEY DU FOUILLY;2183
14537;594;RTE;DES BOSSONS;2157
14538;60;RTE;DES BIOLLES;2180
14539;296;AV;DE ST MARTIN;2168
14540;113;RTE;DE LA SAVOLIERE;2171
14541;893;RTE;DE CHEVALY;2171
14542;30;ALL;DES CHAMOIS;2183
14543;399;AV;CHARLES DE GAULLE;2160
14544;135;CHE;DE NIVORIN D EN BAS;2164
14545;1059;RTE;DU PONTET;2171
14546;315;AV;DE LA GARE;2174
14547;74;CHE;DES PLACES;2158
14548;94;IMP;DES EDELWEISS;2191
14549;490;RUE;DU MONT JOLY;2167
14550;395;RUE;BEAU SOLEIL;2173
14551;797;RUE;DE SAVOIE;2168
14552;201;RTE;DE LA BARQUE;2192
14553;879;AV;DU MONT PACCARD;2167
14554;1077;RTE;DE CHEVALY;2171
14555;287;ALL;DU FRONT DE NEIGE;2181
14556;115;RTE;DE SAINT GERVAIS;2164
14557;93;RTE;DES FEULATES;2189
14558;1287;RTE;DE CHEVALY;2171
14559;785;RUE;DU CENTRE;2172
14560;320;RTE;D ANNEMASSE;2192
14561;92;PL;DE L HOTEL DE VILLE;2174
14562;47;RUE;DE SILENCE;2160
14563;53;IMP;ST PAUL;2173
14564;50;RUE;DE L AIGUILLE VERTE;2183
14565;400;RTE;DE LA MOLLAZ;2167
14566;4;RUE;DE LA PLATAZ;2176
14567;1065;AV;DES ARAVIS;2191
14568;12;RUE;DU CLOCHER;2177
14569;334;RUE;DU CENTRE;2172
14570;125;IMP;DU FORUM;2177
14571;260;RUE;GUILLAUME FICHET;2193
14572;658;RTE;DES GRANGETTES;2169
14573;19;AV;DU CHENE;2161
14574;238;RUE;DE LA GARE;2188
14575;132;ALL;DU CLOS DE DIANE;2176
14576;235;RUE;DU BARGY;2194
14577;115;CHE;RENE PAYOT;2157
14578;15;ALL;DES EDELWEISS;2159
14579;1023;RUE;DU CENTRE;2172
14580;1801;RTE;DE TAGUE;2167
14581;3572;RTE;NATIONALE;2173
14582;9002;;FLAINE;2169
14583;24;ALL;CARDUCCI;2174
14584;816;RTE;DU FEUG;2162
14585;119;RUE;DE LA FONTAINE;2187
14586;445;RUE;DE BELLEVUE;2183
14587;156;CHE;DU VERNET;2167
14588;87;RTE;DE LA CHAPELLE;2187
14589;95;ART;ANCIENNE RTE DE COMBLOUX;2168
14590;241;RUE;DE LA COMTESSE;2167
14591;135;ALL;CARDUCCI;2174
14592;1031;CHE;DES CHATTRIX;2167
14593;171;RTE;DU BOUCHET;2162
14594;1182;RTE;DE LA CRY CUCHET;2162
14595;245;ALL;DES TROLLES;2163
14596;117;RUE;DU PRE DE LA CROIX;2176
14597;20;RUE;BALLALOUD;2176
14598;1;AV;D ABONDANCE;2195
14599;110;RTE;DE LA SAUGE;2196
14600;110;RTE;DE LA TELECABINE;2197
14601;7;PL;RENE BINET;2198
14602;31;RUE;D ELBEUF;2199
14603;51;RUE;VICTOR HUGO;2200
14604;13;RUE;ALBERT SOREL;2199
14605;2;RUE;ROMAIN DOCQUET;2201
14606;1;AV;RENE COTY;2202
14607;12;RUE;GEORGES GUYNEMER;2203
14608;27;RUE;PARMENTIER;2199
14609;13;PL;SAINT MARC;2200
14610;169;RUE;BEAUVOISINE;2200
14611;9001;RES;MIRABEAU TOUR 1;2198
14612;22;BD;DE L EUROPE;2199
14613;90;BD;DE L EUROPE;2199
14614;3;RUE;SENARD;2200
14615;9001;RES;MIRABEAU TOUR 3;2198
14616;36;AV;JEAN JAURES;2204
14617;17;RUE;VICTOR HUGO;2200
14618;19;RUE;DES FAULX;2200
14619;284;RUE;ARISTIDE BRIAND;2205
14620;116;AV;JEAN JAURES;2204
14621;95;RUE;MARTAINVILLE;2200
14622;23;RUE;DU RENARD;2200
14623;1;PL;SAINT VIVIEN;2200
14624;9020;RUE;PAUL LANGEVIN;2204
14625;108;RUE;PIERRE SEMARD;2204
14626;11;RUE;LOUIS RICARD;2200
14627;18;RUE;SAINT GERVAIS;2200
14628;42;RPE;BEAUVOISINE;2200
14629;22;RUE;DES LIMITES;2204
14630;55;RUE;BEAUVOISINE;2200
14631;29;RTE;DE DARNETAL;2200
14632;79;QUAI;DU HAVRE;2200
14633;30;PL;DES CARMES;2200
14634;2;RUE;DES MARRONNIERS;2200
14635;11;AV;JACQUES CHASTELLAIN;2200
14636;21;RUE;DES CHAMPS MAILLETS;2200
14637;56;RPE;BOUVREUIL;2200
14638;147;RUE;CHASSELIEVRE;2200
14639;57;AV;DES PROVINCES;2202
14640;65;RUE;EAU DE ROBEC;2200
14641;9001;RES;VOLTAIRE;2206
14642;24;RUE;LE NOSTRE;2200
14643;9001;RUE;PIERRE CURIE;2204
14644;8;RUE;EDOUARD ADAM;2200
14645;9011;;IMM F CHATEAU BLANC;2198
14646;28;RUE;PERCIERE;2200
14647;167;RUE;PIETON;2207
14648;1;RUE;DU PETIT SALUT;2200
14649;98;VC;CAVEE DES ECAMEAUX;2208
14650;12;RUE;RENE DRAGON;2200
14651;134;RUE;EAU DE ROBEC;2200
14652;15;RUE;DE LA CAGE;2200
14653;23;RUE;JULES VEDRINES;2198
14654;40;RUE;AMIRAL CECILLE;2199
14655;9010;;IMM H CHATEAU BLANC;2198
14656;15;AV;JACQUES CHASTELLAIN;2200
14657;34;RUE;SAINT ANDRE;2200
14658;7;RUE;DE FLORENCE;2200
14659;3;RUE;CHARLOTTE PERRIAND;2200
14660;146;AV;DES PROVINCES;2202
14661;17;RUE;FRANCOIS MITTERRAND;2204
14662;103;RUE;STANISLAS GIRARDIN;2200
14663;6;RUE;CROIX VERTE;2200
14664;235;RUE;GUY DE MAUPASSANT;2205
14665;174;RUE;EAU DE ROBEC;2200
14666;1;RUE;DE BRAZZA;2200
14667;40;RUE;ETOUPEE;2200
14668;10;RUE;CHARLES BAUDELAIRE;2199
14669;52;AV;JACQUES CHASTELLAIN;2200
14670;5;RUE;STENDHAL;2200
14671;59;RUE;D AMIENS;2200
14672;25;RUE;JEAN LECANUET;2200
14673;14;RUE;DANIELLE CASANOVA;2209
14674;9001;;IMMEUBLE ATLANTIDE;2198
14675;16;RUE;DE CORVAL;2201
14676;32;RUE;DU FBG MARTAINVILLE;2200
14677;10;RUE;D ECOSSE;2200
14678;14;RUE;DU LIEU DE SANTE;2200
14679;40;QUAI;DU HAVRE;2200
14680;56;RUE;SAINT ELOI;2200
14681;13;RUE;CESAR FRANCK;2200
14682;1;PL;DE HANOVRE;2199
14683;306;RUE;DE LA CHESNAIE;2210
14684;42;RUE;DE LA ROSE;2200
14685;5;RUE;DE LA REPUBLIQUE;2204
14686;34;BD;DE L EUROPE;2199
14687;101;RUE;MALPALU;2200
14688;2;SQ;GABRIEL FAURE;2201
14689;1;RUE;DE MONTBRET;2200
14690;86;RUE;MERIDIENNE;2199
14691;81;RUE;JEAN LECANUET;2200
14692;3;RUE;L AITRE SAINT NICAISE;2200
14693;24;RUE;DE CAMPULLEY;2200
14694;14;AV;JACQUES CHASTELLAIN;2200
14695;9;BD;DE VERDUN;2200
14696;10;RUE;DES ECHELETTES;2208
14697;31;BD;DES BELGES;2200
14698;114;AV;JEAN JAURES;2204
14699;9007;;IMM TOURAINE;2206
14700;52;RTE;DE NEUFCHATEL;2200
14701;83;RUE;DU RENARD;2200
14702;38;RUE;SAINT MAUR;2200
14703;23;RUE;PARMENTIER;2199
14704;4;RUE;LOUIS MALLIOT;2200
14705;16;RUE;SAINT ANDRE;2200
14706;70;RUE;D ERNEMONT;2200
14707;40;RUE;DU MAIL;2199
14708;2;ALL;MARCEL DUPRE;2199
14709;119;RUE;FRANCOIS MITTERRAND;2211
14710;71;RUE;CAUCHOISE;2200
14711;29;RUE;MALHERBE;2199
14712;3;RUE;PORET DE BLOSSEVILLE;2199
14713;61;AV;JEAN JAURES;2206
14714;15;AV;FRANKLIN ROOSEVELT;2202
14715;1;RUE;DE LA SOEUR THEOPHANE;2199
14716;7;RUE;SAINT ELOI;2200
14717;14;RUE;DU CORDIER;2200
14718;9;ALL;DES ARCADES;2202
14719;20;AV;PASTEUR;2200
14720;5;RUE;DU GENERAL SARRAIL;2200
14721;77;RUE;VERTE;2200
14722;5;RUE;DU MOULINET;2200
14723;43;RUE;SAINT GERVAIS;2200
14724;8;RUE;PIERRE MAC ORLAN;2199
14725;7;RUE;HECTOR BERLIOZ;2200
