idCommune;Code postal;Commune;Code departement
3045;94470;BOISSY-SAINT-LEGER;94
3046;94460;VALENTON;94
3047;94430;CHENNEVIERES SUR MARNE;94
3048;94510;LA QUEUE-EN-BRIE;94
3049;94350;VILLIERS-SUR-MARNE;94
3050;94370;SUCY-EN-BRIE;94
3051;94450;LIMEIL-BREVANNES;94
3052;94440;VILLECRESNES;94
3053;94480;ABLON-SUR-SEINE;94
3054;94420;LE PLESSIS-TREVISE;94
3055;94520;MANDRES-LES-ROSES;94
3056;94290;VILLENEUVE-LE-ROI;94
3057;94880;NOISEAU;94
3058;94440;SANTENY;94
3059;94490;ORMESSON-SUR-MARNE;94
3060;94440;MAROLLES-EN-BRIE;94
3061;94130;NOGENT-SUR-MARNE;94
3062;94300;VINCENNES;94
3063;94360;BRY-SUR-MARNE;94
3064;94160;SAINT-MANDE;94
3065;94120;FONTENAY-SOUS-BOIS;94
3066;94170;LE PERREUX-SUR-MARNE;94
3067;94500;CHAMPIGNY-SUR-MARNE;94
3068;95300;PONTOISE;95
3069;95180;MENUCOURT;95
3070;95610;ERAGNY-SUR-OISE;95
3071;95310;ST OUEN L AUMONE;95
3072;95590;NOINTEL;95
3073;95430;AUVERS-SUR-OISE;95
3074;95290;L'ISLE-ADAM;95
3075;95000;CERGY;95
3076;95480;PIERRELAYE;95
3077;95280;JOUY-LE-MOUTIER;95
3078;95520;OSNY;95
3079;95800;CERGY;95
3080;95260;BEAUMONT-SUR-OISE;95
3081;95630;MERIEL;95
3082;95540;MERY-SUR-OISE;95
3083;95620;PARMAIN;95
3084;95830;CORMEILLES-EN-VEXIN;95
3085;95800;COURDIMANCHE;95
3086;95420;MAGNY-EN-VEXIN;95
3087;95490;VAUREAL;95
3088;95000;PONTOISE;95
3089;95660;CHAMPAGNE SUR-OISE;95
3090;95750;CHARS;95
3091;95300;ENNERY;95
3092;95340;PERSAN;95
3093;95650;BOISSY-L'AILLERIE;95
3094;95640;MARINES;95
3095;95840;VILLIERS-ADAM;95
3096;95760;VALMONDOIS;95
3097;95780;LA ROCHE-GUYON;95
3098;95420;GENAINVILLE;95
3099;95820;BRUYERES-SUR-OISE;95
3100;95690;LABBEVILLE;95
3101;95510;VETHEUIL;95
3102;95190;GOUSSAINVILLE;95
3103;95270;BELLOY-EN-FRANCE;95
3104;95500;GONESSE;95
3105;95330;DOMONT;95
3106;95400;ARNOUVILLE;95
3107;95700;ROISSY-EN-FRANCE;95
3108;95350;SAINT-BRICE-SOUS-FORET;95
3109;95140;GARGES-LES-GONESSE;95
3110;95440;ECOUEN;95
3111;95500;LE THILLAY;95
3112;95200;SARCELLES;95
3113;95560;MONTSOULT;95
3114;95470;SAINT-WITZ;95
3115;95460;EZANVILLE;95
3116;95570;BOUFFEMONT;95
3117;95560;MAFFLIERS;95
3118;95560;BAILLET-EN-FRANCE;95
3119;95380;LOUVRES;95
3120;95470;FOSSES;95
3121;95400;VILLIERS-LE-BEL;95
3122;95270;LUZARCHES;95
3123;95380;VILLERON;95
3124;95470;VEMARS;95
3125;95270;VIARMES;95
3126;95500;BONNEUIL-EN-FRANCE;95
3127;95470;SURVILLIERS;95
3128;95570;MOISSELLES;95
3129;95270;ASNIERES-SUR-OISE;95
3130;95380;PUISEUX-EN-FRANCE;95
3131;95190;FONTENAY-EN-PARISIS;95
3132;95270;CHAUMONTEL;95
3133;95270;SEUGY;95
3134;95160;MONTMORENCY;95
3135;95120;ERMONT;95
3136;95600;EAUBONNE;95
3137;95130;FRANCONVILLE LA GARENNE;95
3138;95130;PLESSIS-BOUCHARD (LE);95
3139;95740;FREPILLON;95
3140;95150;TAVERNY;95
3141;95880;ENGHIEN LES BAINS;95
3142;95320;ST LEU LA FORET;95
3143;95210;ST GRATIEN;95
3144;95170;DEUIL LA BARRE;95
3145;95250;BEAUCHAMP;95
3146;95410;GROSLAY;95
3147;95550;BESSANCOURT;95
3148;95390;SAINT-PRIX;95
3149;95580;MARGENCY;95
3150;95230;SOISY SS MONTMORENCY;95
3151;95360;MONTMAGNY;95
3152;95680;MONTLIGNON;95
3153;95580;ANDILLY;95
3154;95110;SANNOIS;95
3155;95220;HERBLAY-SUR-SEINE;95
3156;95100;ARGENTEUIL;95
3157;95370;MONTIGNY LES CORMEILLES;95
3158;95870;BEZONS;95
3159;95530;LA FRETTE-SUR-SEINE;95
3160;95240;CORMEILLES-EN-PARISIS;95
3161;97150;SAINT MARTIN;971
3162;97227;SAINTE ANNE;972
3163;97233;SCHOELCHER;972
3164;97290;MARIN;972
3165;97200;FORT DE FRANCE;972
3166;97229;TROIS ILETS;972
3167;97222;CASE PILOTE;972
3168;97224;DUCOS;972
3169;97232;LE LAMENTIN;972
3170;97223;DIAMANT;972
3171;97280;VAUCLIN;972
3172;97212;SAINT JOSEPH;972
3173;97228;SAINTE LUCE;972
3174;97234;FORT DE FRANCE;972
3175;97240;FRANCOIS;972
3176;97231;ROBERT;972
3177;97216;AJOUPA BOUILLON;972
3178;97220;TRINITE;972
3179;97213;GROS MORNE;972
3180;97300;CAYENNE;973
3181;97354;REMIRE MONTJOLY;973
3182;97310;KOUROU;973
3183;97351;MATOURY;973
3184;97320;SAINT LAURENT DU MARONI;973
3185;97438;SAINTE MARIE;974
3186;97417;SAINT DENIS;974
3187;97400;SAINT DENIS;974
3188;97490;SAINT DENIS;974
3189;97460;SAINT-PAUL;974
3190;97434;SAINT-PAUL;974
3191;97470;SAINT-BENOIT;974
3192;97440;SAINT-ANDRE;974
3193;97419;LA POSSESSION;974
3194;97410;SAINT PIERRE;974
3195;97424;SAINT-LEU;974
3196;75003;PARIS 03;75
3197;75001;PARIS 01;75
3198;75008;PARIS 08;75
3199;75006;PARIS 06;75
3200;75007;PARIS 07;75
3201;75005;PARIS 05;75
3202;75010;PARIS 10;75
3203;75009;PARIS 09;75
3204;75011;PARIS 11;75
3205;75012;PARIS 12;75
3206;75013;PARIS 13;75
3207;75014;PARIS 14;75
3208;75015;PARIS 15;75
3209;75016;PARIS 16;75
3210;75017;PARIS 17;75
3211;75018;PARIS 18;75
3212;75020;PARIS 20;75
3213;75019;PARIS 19;75
3214;75004;PARIS 04;75
3215;75002;PARIS 02;75
